Id,SalePrice
1991,233357.6089
1992,200127.4487
1993,184434.1874
1994,211533.356
1995,179375.7353
1996,273629.0562
1997,301782.2417
1998,304407.8331
1999,271662.4254
2000,348833.421
2001,318974.3197
2002,245786.2254
2003,258756.4794
2004,289457.973
2005,227021.6091
2006,214169.187
2007,268108.9614
2008,225870.0622
2009,198455.4256
2010,187671.3811
2011,144589.4011
2012,177241.7767
2013,176778.9508
2014,182420.0263
2015,203810.4295
2016,188799.8017
2017,192140.295
2018,135194.8944
2019,140921.0807
2020,104334.1198
2021,105927.4337
2022,185625.8374
2023,150156.56
2024,305275.9016
2025,354693.7395
2026,175330.255
2027,168717.1356
2028,152527.4874
2029,168480.5429
2030,259907.5519
2031,223539.979
2032,237087.1365
2033,244377.0201
2034,180190.5521
2035,221924.8781
2036,190657.3564
2037,195897.621
2038,308011.2283
2039,218662.0737
2040,276110.1551
2041,288490.9498
2042,217402.8651
2043,170355.5146
2044,147963.4327
2045,212528.4706
2046,154529.1828
2047,142148.2091
2048,143929.4352
2049,140047.7076
2050,159410.2148
2051,96156.65912
2052,130804.4667
2053,143095.5852
2054,111983.8762
2055,158647.1251
2056,163406.7576
2057,120635.936
2058,202789.6838
2059,130860.608
2060,162265.2157
2061,174419.3194
2062,125839.8006
2063,129038.3762
2064,133069.4034
2065,115168.8109
2066,170333.358
2067,113053.5678
2068,141134.9339
2069,81926.83815
2070,119542.1424
2071,101505.8669
2072,135588.0554
2073,138798.81
2074,180860.7843
2075,128642.5756
2076,119541.0141
2077,172783.9519
2078,128762.9266
2079,133741.3903
2080,114638.5603
2081,122318.0501
2082,129610.0037
2083,143715.8046
2084,119480.1567
2085,119823.2822
2086,111502.7612
2087,119427.4588
2088,91615.88621
2089,78162.59911
2090,130327.1129
2091,104119.0242
2092,120167.8233
2093,114725.5701
2094,102897.1485
2095,132652.6331
2096,85931.13398
2097,103755.7882
2098,136764.7178
2099,67016.39389
2100,73183.74683
2101,106562.5056
2102,123094.1195
2103,111458.3741
2104,126336.1043
2105,130917.7717
2106,62919.98596
2107,179415.9256
2108,110215.987
2109,105944.3387
2110,116484.0035
2111,137466.5412
2112,136258.9875
2113,127750.032
2114,137178.4408
2115,157571.5699
2116,114198.3838
2117,144278.4886
2118,129309.1105
2119,111232.3756
2120,121778.2316
2121,92254.07296
2122,129547.6983
2123,79729.08385
2124,157340.6589
2125,131091.5109
2126,158339.5506
2127,162492.5086
2128,133504.9432
2129,95337.40744
2130,131516.5869
2131,136692.6526
2132,116861.2038
2133,120319.8353
2134,124239.5069
2135,100453.5521
2136,85214.38124
2137,107130.7417
2138,135159.4955
2139,142633.2112
2140,136517.0712
2141,161806.2953
2142,122758.3195
2143,149086.4221
2144,114668.8826
2145,145302.3054
2146,175700.8403
2147,154354.7936
2148,136033.5468
2149,145220.6455
2150,232656.6059
2151,125689.0279
2152,137044.7934
2153,160682.29
2154,96464.21283
2155,128665.0308
2156,247807.4931
2157,223530.1484
2158,227542.118
2159,226637.7007
2160,185681.7214
2161,239493.7525
2162,334718.1075
2163,319561.3566
2164,237405.7004
2165,242604.4521
2166,160853.99
2167,221030.9083
2168,198524.6913
2169,192071.1656
2170,203810.6779
2171,165577.7058
2172,132581.6418
2173,201126.5289
2174,219031.8929
2175,274275.1158
2176,293581.1087
2177,234287.0902
2178,206738.6649
2179,139993.5583
2180,206854.5485
2181,190210.7933
2182,215422.9387
2183,188281.6938
2184,110544.9337
2185,122539.4505
2186,141055.0794
2187,154953.5004
2188,150583.4587
2189,277607.81
2190,73198.45913
2191,77397.37882
2192,90366.95176
2193,109774.5469
2194,98335.05398
2195,109276.5018
2196,108632.0445
2197,110197.8244
2198,142945.1545
2199,181471.8753
2200,156364.2992
2201,148725.4914
2202,226292.3861
2203,148059.3475
2204,177331.6029
2205,122888.8838
2206,154883.5415
2207,204063.5222
2208,291120.4191
2209,246296.3934
2210,123395.5154
2211,115380.6637
2212,121415.8513
2213,108147.3255
2214,134129.4959
2215,100252.1978
2216,138551.1869
2217,62246.77298
2218,70311.15204
2219,69146.58074
2220,63133.53579
2221,279645.3192
2222,259990.8224
2223,261901.1971
2224,206191.3891
2225,117877.2235
2226,182708.0177
2227,200459.2332
2228,253701.9167
2229,245853.479
2230,163192.3513
2231,218824.5746
2232,180382.2623
2233,191034.005
2234,243960.4334
2235,216437.593
2236,254311.418
2237,299076.8431
2238,196713.358
2239,105497.9279
2240,149209.5511
2241,142256.3224
2242,109697.3401
2243,115360.2702
2244,104526.824
2245,99030.96364
2246,137823.7349
2247,101909.3915
2248,125965.009
2249,120799.363
2250,126027.341
2251,109635.9688
2252,171932.4183
2253,167288.7925
2254,190224.3543
2255,179510.9957
2256,174437.6344
2257,219369.8809
2258,161811.7677
2259,177897.9678
2260,145367.1404
2261,208790.7734
2262,228138.891
2263,395250.4503
2264,489722.3696
2265,135916.3982
2266,292521.9186
2267,353838.7273
2268,426758.793
2269,151058.3848
2270,190708.319
2271,203854.9619
2272,201939.3739
2273,158679.2213
2274,180308.3703
2275,154098.9563
2276,207639.0301
2277,178028.957
2278,139196.5986
2279,129235.0077
2280,109796.1606
2281,164344.6831
2282,163732.4631
2283,103625.3842
2284,110498.519
2285,140956.7933
2286,124014.1321
2287,355739.3971
2288,289726.3094
2289,368943.9172
2290,428316.3079
2291,334695.9472
2292,410300.694
2293,448230.3245
2294,396994.2595
2295,477348.9075
2296,266868.1563
2297,351871.1583
2298,351640.3993
2299,363947.8774
2300,351703.5254
2301,339188.7582
2302,262674.7691
2303,253970.8823
2304,242446.5526
2305,210195.9397
2306,206758.9789
2307,220535.0246
2308,238055.2061
2309,273039.8012
2310,223727.3943
2311,213083.2987
2312,171009.7254
2313,181656.5839
2314,174268.7376
2315,182498.6638
2316,205256.1789
2317,191694.0196
2318,185699.3614
2319,185653.5406
2320,185552.4236
2321,237962.6541
2322,205663.9496
2323,184190.3138
2324,187609.1468
2325,211798.5727
2326,185994.117
2327,206873.2484
2328,212741.5545
2329,187984.1686
2330,179251.9908
2331,334500.8804
2332,409291.4284
2333,325978.8952
2334,275812.2571
2335,279918.8798
2336,304175.9438
2337,206610.6064
2338,264166.6531
2339,217999.6468
2340,347707.6408
2341,228952.1178
2342,235580.9381
2343,240620.4276
2344,220409.4053
2345,219746.9362
2346,212867.0438
2347,204085.8305
2348,240743.276
2349,190248.889
2350,299403.3161
2351,260810.4648
2352,263524.4835
2353,266715.1479
2354,133401.8866
2355,144690.4279
2356,155584.0243
2357,184510.0567
2358,185332.0908
2359,122415.8234
2360,120566.1231
2361,142786.467
2362,253716.612
2363,147944.1109
2364,172715.7612
2365,219164.0651
2366,191297.0135
2367,215944.2929
2368,221343.5212
2369,202706.0495
2370,170405.999
2371,166549.2805
2372,202887.383
2373,269092.7084
2374,293908.3113
2375,215781.2095
2376,275247.2463
2377,310519.1203
2378,161667.1905
2379,204405.2435
2380,150471.771
2381,162196.7021
2382,191189.492
2383,197737.1658
2384,234007.1176
2385,162538.7873
2386,135605.7759
2387,137505.9381
2388,96237.09108
2389,126145.6454
2390,152395.6549
2391,147981.2628
2392,119744.3905
2393,170976.2205
2394,140399.1813
2395,204003.2624
2396,133876.4485
2397,213506.2908
2398,118386.9144
2399,77395.70464
2400,83124.52729
2401,135645.0559
2402,135564.2679
2403,150054.3705
2404,158159.7204
2405,152284.2951
2406,143903.9912
2407,119733.3151
2408,141611.8069
2409,123265.6522
2410,161055.0978
2411,111343.5707
2412,151401.8245
2413,129604.9079
2414,148337.2277
2415,139452.5374
2416,127136.7069
2417,135862.9715
2418,140376.5208
2419,121586.8875
2420,122398.4542
2421,137099.0926
2422,105882.5575
2423,120886.3833
2424,135706.7875
2425,208326.4516
2426,127345.9679
2427,135326.5106
2428,173336.8022
2429,116843.2014
2430,131857.0145
2431,111781.3077
2432,150212.4725
2433,146017.7647
2434,135483.5991
2435,144978.2168
2436,118135.4492
2437,111150.9971
2438,123298.4643
2439,105882.2884
2440,119664.168
2441,87428.33357
2442,97726.80647
2443,118540.3587
2444,125572.6265
2445,93084.39621
2446,152636.0446
2447,167876.2663
2448,121606.5128
2449,118366.6989
2450,155381.8308
2451,117365.2142
2452,211688.1569
2453,87792.97331
2454,109384.1692
2455,127001.7182
2456,128989.7886
2457,140661.1287
2458,133751.6947
2459,101095.8103
2460,145559.6709
2461,128411.1054
2462,133440.4202
2463,128953.722
2464,166139.3425
2465,142409.1672
2466,120614.5348
2467,128052.1082
2468,79772.00203
2469,78764.22235
2470,188463.6547
2471,196653.6665
2472,162275.6612
2473,119360.7008
2474,86809.47378
2475,215698.6471
2476,109737.1166
2477,119412.2388
2478,143110.8598
2479,110210.1068
2480,156186.7569
2481,122702.443
2482,131624.2444
2483,111851.0685
2484,127338.6463
2485,134795.8333
2486,151645.3714
2487,190471.8162
2488,153974.8731
2489,152165.119
2490,146624.5367
2491,86931.24953
2492,209273.4289
2493,160978.3769
2494,141199.7078
2495,91178.77187
2496,267303.1216
2497,139654.264
2498,112047.3461
2499,75874.54706
2500,115919.8451
2501,123299.3158
2502,134228.4942
2503,97848.34928
2504,180346.311
2505,230156.1074
2506,252765.9402
2507,264165.1921
2508,248355.4521
2509,205775.5237
2510,209465.9809
2511,175713.5584
2512,203484.621
2513,216966.4729
2514,248738.2075
2515,147194.8726
2516,181421.0919
2517,151646.0152
2518,150221.5309
2519,231149.5637
2520,210974.0465
2521,186668.8836
2522,226232.4678
2523,123573.9614
2524,145429.0324
2525,155797.1296
2526,146757.4401
2527,133470.2495
2528,138646.7923
2529,155082.4494
2530,145057.815
2531,241632.5627
2532,224431.4249
2533,199890.087
2534,225446.9433
2535,279061.5712
2536,218204.7984
2537,227061.2937
2538,180096.2721
2539,188115.2974
2540,186819.3967
2541,187856.5358
2542,171893.7729
2543,116314.0719
2544,124111.9387
2545,134822.3524
2546,127126.9136
2547,132545.9521
2548,149109.8748
2549,149798.9889
2550,766199.5506
2551,138725.7305
2552,125035.0626
2553,70307.62069
2554,92031.66559
2555,119142.836
2556,102210.6133
2557,112435.7396
2558,155728.769
2559,132829.0622
2560,169118.5885
2561,162946.7277
2562,150711.7043
2563,162680.314
2564,221823.3641
2565,135448.9731
2566,169558.624
2567,140843.3805
2568,209301.9816
2569,231098.3013
2570,117386.6851
2571,183291.013
2572,143684.3691
2573,211701.2104
2574,280894.603
2575,129564.8961
2576,124635.8638
2577,124348.8705
2578,91799.94204
2579,62473.8908
2580,81744.83713
2581,89412.43186
2582,84971.01028
2583,254700.5797
2584,169991.1981
2585,192631.4837
2586,213386.4709
2587,188109.6613
2588,141147.3965
2589,148104.005
2590,199530.9013
2591,245254.4727
2592,201929.1942
2593,231764.125
2594,200728.0535
2595,198058.2304
2596,290839.9739
2597,189940.3328
2598,286132.0564
2599,310075.5552
2600,128133.509
2601,139116.8636
2602,77938.66146
2603,94690.90773
2604,82916.63881
2605,76715.94645
2606,152245.7924
2607,219353.4773
2608,194973.7651
2609,184544.0331
2610,104414.4148
2611,111250.0295
2612,156525.4711
2613,131261.4536
2614,125139.3806
2615,160711.7635
2616,146762.6886
2617,169171.6321
2618,193454.6356
2619,189663.6881
2620,184851.4847
2621,170795.7763
2622,178588.8815
2623,238935.759
2624,284614.8196
2625,279336.1251
2626,173208.504
2627,175748.0193
2628,480107.7047
2629,559676.4072
2630,402199.1722
2631,457148.1996
2632,422126.2249
2633,301503.0999
2634,407450.3594
2635,153857.7629
2636,181215.3923
2637,157741.8891
2638,276119.4592
2639,188493.3017
2640,142925.2362
2641,111450.9567
2642,165672.5276
2643,107677.1758
2644,124137.71
2645,107457.9642
2646,94746.59249
2647,103798.5259
2648,150770.5834
2649,160732.7218
2650,139212.1138
2651,143635.917
2652,395278.2235
2653,273002.59
2654,273598.1005
2655,377633.463
2656,327192.8756
2657,343256.0775
2658,312050.2818
2659,325572.2023
2660,361218.2475
2661,334592.2827
2662,351958.895
2663,290944.6622
2664,272174.4538
2665,328852.6443
2666,283263.3593
2667,180323.2378
2668,181456.3342
2669,179571.3864
2670,262712.8751
2671,180578.8422
2672,202626.5476
2673,203729.6494
2674,193666.1035
2675,172061.1194
2676,196806.0843
2677,188218.4065
2678,249891.2018
2679,290423.3747
2680,293370.7626
2681,393965.5082
2682,347940.4194
2683,553789.7815
2684,336241.2727
2685,362793.0486
2686,246636.4
2687,321368.2955
2688,217704.0321
2689,206042.3399
2690,393163.0118
2691,199007.8806
2692,133496.6372
2693,192599.6234
2694,136899.572
2695,193041.3554
2696,183009.5802
2697,178952.8135
2698,185490.6604
2699,162716.0718
2700,150689.7589
2701,163412.4085
2702,122904.303
2703,121078.5412
2704,133783.825
2705,114065.1368
2706,123570.2747
2707,130787.4877
2708,123395.058
2709,93231.21009
2710,120417.9647
2711,256069.7839
2712,377912.5173
2713,181976.0403
2714,158824.5738
2715,165224.0423
2716,149415.414
2717,200279.9781
2718,230225.1687
2719,160483.7069
2720,175792.5966
2721,136468.6064
2722,163640.0174
2723,151833.842
2724,128881.5112
2725,128090.6967
2726,147911.2131
2727,201235.525
2728,192030.9611
2729,142599.0758
2730,139888.15
2731,127520.4776
2732,133113.9606
2733,158474.1245
2734,144683.0104
2735,131151.3718
2736,136292.642
2737,118140.4763
2738,138254.889
2739,145518.8635
2740,138424.4972
2741,145774.7721
2742,156724.115
2743,152103.6423
2744,163728.9079
2745,145036.0153
2746,135482.3868
2747,162827.8024
2748,125267.9953
2749,126933.027
2750,132509.0325
2751,136729.4413
2752,168373.3198
2753,145417.7734
2754,219510.1006
2755,135818.9224
2756,101343.0799
2757,80503.03099
2758,98644.77329
2759,168197.9611
2760,117146.3453
2761,137446.2322
2762,134541.3209
2763,186838.2906
2764,154970.8793
2765,267747.4783
2766,125827.9774
2767,94529.31754
2768,124607.7819
2769,126393.212
2770,142664.7371
2771,112925.3659
2772,113790.7734
2773,175616.8187
2774,129831.636
2775,103339.1804
2776,141343.2287
2777,144932.4277
2778,105883.2532
2779,123269.692
2780,84244.02551
2781,90735.62572
2782,102600.7908
2783,101120.9558
2784,122652.7817
2785,148521.6189
2786,71736.80803
2787,105891.4574
2788,75759.49824
2789,171406.3135
2790,103662.5969
2791,108834.6791
2792,50438.24949
2793,134916.3947
2794,96423.23943
2795,125678.8781
2796,94745.97606
2797,187886.7528
2798,104340.9625
2799,116646.9442
2800,72285.43704
2801,101527.6638
2802,123000.2016
2803,162513.6251
2804,118415.5276
2805,85577.54953
2806,78953.15995
2807,160386.0979
2808,147467.5023
2809,126898.5134
2810,122292.8406
2811,154001.6826
2812,157581.8257
2813,158584.799
2814,155286.463
2815,93784.92292
2816,235681.206
2817,170340.204
2818,135250.8933
2819,172247.5352
2820,140325.5458
2821,103782.984
2822,177429.2141
2823,362163.5822
2824,175889.0375
2825,138272.7706
2826,139768.3413
2827,125451.2688
2828,210118.3027
2829,244917.2158
2830,196008.1898
2831,172219.5423
2832,232517.6369
2833,276519.4759
2834,205466.933
2835,220486.5824
2836,191367.6576
2837,172035.2629
2838,154378.6952
2839,188700.4796
2840,204329.4808
2841,193534.9165
2842,223197.4703
2843,149949.8927
2844,186389.1181
2845,131047.6366
2846,201048.7463
2847,214693.5208
2848,205461.3907
2849,195032.2401
2850,280054.3906
2851,201009.612
2852,236613.425
2853,243831.7669
2854,146494.3359
2855,197643.923
2856,200535.6668
2857,192449.3468
2858,193696.2945
2859,140905.028
2860,116993.9489
2861,114298.0049
2862,175352.3513
2863,125043.1575
2864,218172.7203
2865,132864.81
2866,124532.9735
2867,100347.982
2868,101559.2333
2869,89790.26555
2870,116766.386
2871,81090.11865
2872,64201.95818
2873,102741.2546
2874,120243.6011
2875,111665.8385
2876,158613.4206
2877,146392.3453
2878,176136.9812
2879,127961.5525
2880,95412.36615
2881,143152.5747
2882,168440.4048
2883,203119.4189
2884,185614.5393
2885,191449.6622
2886,223873.3021
2887,94508.77673
2888,149465.2493
2889,64001.08768
2890,86224.14462
2891,136813.7483
2892,37772.4089
2893,63865.4745
2894,54423.22839
2895,291776.1072
2896,263320.5685
2897,192637.207
2898,141406.174
2899,198146.6384
2900,155525.6185
2901,188302.4426
2902,190833.0224
2903,307227.2397
2904,322852.5563
2905,84595.11431
2906,211684.7337
2907,104215.516
2908,136569.6422
2909,142469.2213
2910,80823.58248
2911,78799.49676
2912,150509.6677
2913,69572.23955
2914,73859.6172
2915,79782.9105
2916,71789.4154
2917,152250.0218
2918,108792.4866
2919,217091.949
